x1	y1	x2	y2	confidence	class_id	class_name
67.4293	50.846653	545.5226	99.54728	0.8088864088058472	23	MainZone-P
67.35563	120.90439	543.63226	262.18695	0.9527488946914673	23	MainZone-P
68.139946	286.85925	543.8529	401.24188	0.941992998123169	23	MainZone-P
67.32582	411.2126	543.9474	606.0761	0.9543673992156982	23	MainZone-P
67.75292	618.62854	544.86487	722.10236	0.9372408986091614	23	MainZone-P
