x1	y1	x2	y2	confidence	class_id	class_name
360.80603	45.06545	547.2675	155.78635	0.19508953392505646	17	MainZone-Head
361.6331	45.265125	546.93066	153.3635	0.8546720743179321	25	MainZone-Signature
66.80586	183.18118	501.7735	218.61696	0.8084025382995605	17	MainZone-Head
66.83836	224.73538	273.30347	303.41397	0.4495313763618469	22	MainZone-Other
68.23914	228.13321	195.03517	261.69424	0.15970848500728607	25	MainZone-Signature
67.174355	264.152	271.24353	303.0689	0.26968634128570557	22	MainZone-Other
67.58877	325.58298	542.8203	602.48517	0.9566059708595276	23	MainZone-P
68.4965	629.1497	545.9909	702.2371	0.9294712543487549	23	MainZone-P
68.22509	705.92316	530.4073	745.54285	0.767991304397583	23	MainZone-P
